job_id,company_name,industry,job_title,skills_required,experience_level,employment_type,location,salary_range_usd,posted_date,company_size,tools_preferred,salary_min,salary_max,salary_avg,skills_count,posted_year,posted_month,posted_quarter,days_since_posted,experience_order
1289,Casey Ltd,E-commerce,ML Engineer,numpy;sql;flask;python,Entry,Full-time,"Priceland, TL",98434-136560,2025-03-18,Startup,tensorflow,98434.0,136560.0,117497.0,4,2025,3,1,196,0
1290,"Williams, Robinson and Scott",Tech,ML Engineer,excel;scikit-learn;aws;flask;langchain,Mid,Remote,"Parkborough, BI",114993-167476,2024-08-30,Startup,tensorflow,114993.0,167476.0,141234.5,5,2024,8,3,396,1
1291,Palmer Group,Finance,Data Scientist,excel;pandas;sql;r;azure,Senior,Remote,"Port Amyberg, CD",44859-105193,2024-01-22,Large,bigquery,44859.0,105193.0,75026.0,5,2024,1,1,617,2
1292,Brooks Group,Healthcare,AI Researcher,pandas;gcp;power bi;hugging face;reinforcement learning;cuda,Senior,Internship,"New Jerome, CY",112082-168256,2024-12-27,Startup,scikit-learn;tensorflow,112082.0,168256.0,140169.0,6,2024,12,4,277,2
1293,"Martinez, Nelson and Hernandez",Education,Data Analyst,pytorch;python;aws;reinforcement learning;fastapi;cuda,Senior,Remote,"Port Justin, RW",74410-152948,2024-09-22,Startup,kdb+;pytorch;fastapi,74410.0,152948.0,113679.0,6,2024,9,3,373,2
1294,Sanchez Ltd,Retail,Quant Researcher,scikit-learn;pytorch;python,Entry,Contract,"North Nicoleland, AF",86695-101255,2024-06-27,Mid,scikit-learn,86695.0,101255.0,93975.0,3,2024,6,2,460,0
1295,Riley Ltd,Retail,Data Scientist,langchain;power bi;python,Mid,Internship,"Williamside, ST",133790-219591,2025-07-11,Startup,mlflow;pytorch,133790.0,219591.0,176690.5,3,2025,7,3,81,1
1296,Hunter Inc,Tech,AI Researcher,numpy;pytorch;excel,Mid,Remote,"Lindabury, HN",52444-92373,2023-10-26,Large,kdb+,52444.0,92373.0,72408.5,3,2023,10,4,705,1
1297,"Day, Jones and Castillo",Finance,Quant Researcher,scikit-learn;pytorch;reinforcement learning;flask;fastapi;mlflow,Mid,Internship,"North Carolfurt, MM",123880-187230,2025-05-25,Mid,mlflow;kdb+,123880.0,187230.0,155555.0,6,2025,5,2,128,1
1298,"Tran, Williams and Ochoa",Automotive,NLP Engineer,cuda;pandas;scikit-learn,Mid,Full-time,"Lake Micheal, SC",146084-231984,2024-10-11,Large,mlflow;kdb+,146084.0,231984.0,189034.0,3,2024,10,4,354,1
1299,"Deleon, Fuller and Hall",Healthcare,Computer Vision Engineer,numpy;pytorch;sql;tensorflow,Entry,Contract,"Parrishburgh, OM",56481-84513,2025-05-16,Mid,mlflow,56481.0,84513.0,70497.0,4,2025,5,2,137,0
1300,"Pierce, White and Poole",Retail,NLP Engineer,reinforcement learning;pandas;azure;sql;c++,Senior,Full-time,"Port John, LU",57340-68602,2024-07-08,Startup,tensorflow;scikit-learn,57340.0,68602.0,62971.0,5,2024,7,3,449,2
1301,Johnson LLC,Finance,NLP Engineer,fastapi;langchain;python;aws;r;tensorflow,Senior,Full-time,"Zacharyberg, PG",118381-202353,2025-09-18,Startup,mlflow,118381.0,202353.0,160367.0,6,2025,9,3,12,2
1302,Tucker LLC,Education,NLP Engineer,aws;power bi;pandas;tensorflow,Mid,Full-time,"East Justin, FJ",119065-138839,2024-04-07,Large,mlflow;bigquery;fastapi,119065.0,138839.0,128952.0,4,2024,4,2,541,1
1303,"Washington, Kirby and Kennedy",Healthcare,AI Product Manager,hugging face;langchain;flask;aws,Entry,Remote,"Lake Bryan, CD",137144-230874,2025-07-17,Large,fastapi;langchain;mlflow,137144.0,230874.0,184009.0,4,2025,7,3,75,0
1304,Mills LLC,Retail,Data Scientist,pytorch;c++;flask;pandas;numpy,Mid,Remote,"New Sonya, FJ",55380-126665,2025-07-18,Startup,mlflow;langchain;tensorflow,55380.0,126665.0,91022.5,5,2025,7,3,74,1
1305,Stewart Inc,Automotive,AI Product Manager,cuda;langchain;numpy;gcp;flask;azure,Entry,Internship,"Bradleystad, KI",97367-187232,2024-08-18,Startup,kdb+;mlflow,97367.0,187232.0,142299.5,6,2024,8,3,408,0
1306,Mckay-Patton,Automotive,NLP Engineer,excel;azure;r;fastapi;pytorch;power bi,Mid,Remote,"Kimfurt, MW",61468-116118,2024-09-10,Large,langchain,61468.0,116118.0,88793.0,6,2024,9,3,385,1
1307,Cooley LLC,Tech,Data Analyst,tensorflow;gcp;power bi;fastapi;pandas;r,Entry,Remote,"East Jasonfort, MU",115727-146548,2024-10-26,Mid,langchain,115727.0,146548.0,131137.5,6,2024,10,4,339,0
1308,Williams PLC,Retail,Computer Vision Engineer,numpy;keras;reinforcement learning,Mid,Internship,"South Latoya, CV",87853-140156,2024-06-29,Startup,scikit-learn,87853.0,140156.0,114004.5,3,2024,6,2,458,1
1309,"Carlson, Taylor and Johnson",Finance,Quant Researcher,excel;sql;aws;scikit-learn;gcp,Senior,Contract,"Scottmouth, NP",143861-179759,2024-05-25,Startup,langchain;mlflow;scikit-learn,143861.0,179759.0,161810.0,5,2024,5,2,493,2
1310,Price LLC,Automotive,NLP Engineer,pytorch;excel;langchain;scikit-learn,Senior,Full-time,"Brittanyborough, GN",67012-121933,2024-07-12,Startup,tensorflow;fastapi;kdb+,67012.0,121933.0,94472.5,4,2024,7,3,445,2
1311,Adams and Sons,Tech,AI Researcher,scikit-learn;cuda;gcp;sql;reinforcement learning,Entry,Contract,"Port Judyside, SL",41971-77635,2024-07-09,Large,langchain;bigquery,41971.0,77635.0,59803.0,5,2024,7,3,448,0
1312,Roberts Ltd,Retail,NLP Engineer,sql;pytorch;keras;reinforcement learning;c++;hugging face,Senior,Remote,"East Charles, CL",139502-184795,2024-08-08,Startup,tensorflow;langchain,139502.0,184795.0,162148.5,6,2024,8,3,418,2
1313,"Johnson, Fuller and Rogers",Retail,Quant Researcher,excel;langchain;fastapi;sql;azure;keras,Mid,Full-time,"New Antoniomouth, VN",45567-73023,2024-01-31,Startup,pytorch;tensorflow,45567.0,73023.0,59295.0,6,2024,1,1,608,1
1314,Morgan PLC,Retail,NLP Engineer,c++;azure;hugging face;keras;pytorch,Entry,Internship,"Martinchester, SO",136733-208599,2025-02-10,Startup,kdb+,136733.0,208599.0,172666.0,5,2025,2,1,232,0
1315,Evans PLC,Automotive,Quant Researcher,sql;azure;reinforcement learning;c++,Mid,Contract,"West Karen, LI",89039-133332,2024-09-23,Mid,fastapi,89039.0,133332.0,111185.5,4,2024,9,3,372,1
1316,Young-Flores,E-commerce,Data Scientist,pandas;fastapi;azure;flask;python;sql,Mid,Contract,"North Debbie, DJ",115624-135750,2023-10-03,Large,pytorch,115624.0,135750.0,125687.0,6,2023,10,4,728,1
1317,"Howard, Owens and Coleman",Education,AI Researcher,sql;numpy;gcp,Mid,Internship,"Hollowayfort, QA",101178-186066,2024-04-16,Large,mlflow;tensorflow;pytorch,101178.0,186066.0,143622.0,3,2024,4,2,532,1
1318,Jefferson-Cooper,E-commerce,NLP Engineer,flask;gcp;c++;hugging face;pytorch,Senior,Remote,"Marissabury, AO",123425-181886,2025-02-13,Startup,mlflow;tensorflow;fastapi,123425.0,181886.0,152655.5,5,2025,2,1,229,2
1319,"Mosley, Schultz and Wilson",Education,ML Engineer,hugging face;mlflow;pytorch,Entry,Internship,"Roseland, IT",70478-128940,2025-08-28,Large,pytorch,70478.0,128940.0,99709.0,3,2025,8,3,33,0
1320,"Collier, Houston and Brown",E-commerce,Quant Researcher,reinforcement learning;c++;tensorflow,Mid,Contract,"Adrianstad, SG",54468-79575,2024-03-23,Large,pytorch,54468.0,79575.0,67021.5,3,2024,3,1,556,1
1321,Raymond-Powell,Retail,ML Engineer,azure;langchain;r,Entry,Internship,"Alexchester, GT",118961-131569,2024-04-28,Large,pytorch,118961.0,131569.0,125265.0,3,2024,4,2,520,0
1322,Booth-Gibbs,E-commerce,ML Engineer,flask;excel;azure;mlflow;keras;langchain,Senior,Remote,"Michaelchester, BR",77357-139297,2025-03-10,Mid,langchain,77357.0,139297.0,108327.0,6,2025,3,1,204,2
1323,Henderson-Lewis,Retail,AI Product Manager,scikit-learn;tensorflow;power bi;sql;hugging face;excel,Entry,Internship,"Nelsonbury, AE",73723-124812,2024-06-13,Startup,langchain;tensorflow,73723.0,124812.0,99267.5,6,2024,6,2,474,0
1324,Rhodes PLC,E-commerce,AI Product Manager,excel;gcp;r,Entry,Internship,"West Laura, SE",56407-108451,2023-12-13,Startup,scikit-learn,56407.0,108451.0,82429.0,3,2023,12,4,657,0
1325,"Yang, Wyatt and Jackson",Education,AI Researcher,power bi;numpy;gcp,Senior,Full-time,"Fitzgeraldmouth, TL",66257-85472,2025-01-02,Mid,kdb+,66257.0,85472.0,75864.5,3,2025,1,1,271,2
1326,Ortiz-Hogan,Tech,NLP Engineer,c++;r;langchain;keras,Entry,Remote,"Port Kellieview, FR",119426-210962,2025-03-12,Large,scikit-learn;tensorflow,119426.0,210962.0,165194.0,4,2025,3,1,202,0
1327,Morgan-Kelly,Automotive,AI Researcher,hugging face;aws;r,Senior,Contract,"Fryeside, UZ",143238-190147,2025-06-06,Mid,mlflow;langchain;bigquery,143238.0,190147.0,166692.5,3,2025,6,2,116,2
1328,Kelly-Conrad,E-commerce,Data Analyst,cuda;numpy;power bi;azure;sql;keras,Mid,Contract,"Lake Kevinmouth, SE",95911-153606,2024-09-15,Large,kdb+,95911.0,153606.0,124758.5,6,2024,9,3,380,1
1329,"Briggs, Chase and Thompson",E-commerce,NLP Engineer,azure;mlflow;keras;scikit-learn,Entry,Contract,"Claudiaberg, DZ",144692-182426,2024-08-09,Large,pytorch;scikit-learn;kdb+,144692.0,182426.0,163559.0,4,2024,8,3,417,0
1330,Payne-Reese,Finance,AI Product Manager,gcp;hugging face;numpy;power bi;excel;keras,Mid,Contract,"Campbellville, BS",65633-128186,2025-09-03,Large,pytorch;scikit-learn,65633.0,128186.0,96909.5,6,2025,9,3,27,1
1331,"Mullins, Black and Ferrell",Education,AI Researcher,r;scikit-learn;excel;hugging face,Mid,Remote,"North Donald, TL",96745-117500,2025-09-15,Mid,langchain;tensorflow,96745.0,117500.0,107122.5,4,2025,9,3,15,1
1332,"Williams, Johnson and Williams",Automotive,AI Researcher,azure;pandas;scikit-learn,Entry,Remote,"Charlesberg, DO",90844-116911,2024-08-23,Large,kdb+,90844.0,116911.0,103877.5,3,2024,8,3,403,0
1333,"Vega, Trujillo and Sanchez",Healthcare,Data Scientist,azure;tensorflow;aws;numpy,Senior,Internship,"East Lauraland, QA",127738-213346,2025-02-24,Large,tensorflow,127738.0,213346.0,170542.0,4,2025,2,1,218,2
1334,Parker Group,E-commerce,Computer Vision Engineer,numpy;flask;mlflow,Entry,Remote,"North Kelly, SI",40044-122431,2023-11-05,Mid,pytorch;fastapi;scikit-learn,40044.0,122431.0,81237.5,3,2023,11,4,695,0
1335,"Miranda, Gonzalez and Long",Healthcare,AI Researcher,r;excel;fastapi;pandas;tensorflow;numpy,Entry,Full-time,"New Brettburgh, BR",87576-154227,2024-05-17,Large,langchain;fastapi;mlflow,87576.0,154227.0,120901.5,6,2024,5,2,501,0
1336,"Franklin, Saunders and Gray",Automotive,AI Researcher,cuda;hugging face;azure,Senior,Full-time,"Lake Kaitlyn, BH",127240-171690,2023-12-11,Large,fastapi;pytorch,127240.0,171690.0,149465.0,3,2023,12,4,659,2
1337,"Smith, Montes and Rodriguez",Education,ML Engineer,fastapi;cuda;numpy,Entry,Remote,"Johnborough, IR",79966-166524,2025-07-06,Mid,tensorflow;scikit-learn,79966.0,166524.0,123245.0,3,2025,7,3,86,0
1338,"Klein, Mason and Edwards",Finance,ML Engineer,pytorch;tensorflow;fastapi;numpy;reinforcement learning,Senior,Contract,"Carlsonside, KR",145861-182592,2025-02-21,Startup,bigquery,145861.0,182592.0,164226.5,5,2025,2,1,221,2
1339,Mcbride-Harrison,Retail,Data Scientist,python;pandas;r;reinforcement learning,Entry,Remote,"East Angelaville, DM",72218-140897,2025-05-18,Large,fastapi;mlflow;bigquery,72218.0,140897.0,106557.5,4,2025,5,2,135,0
1340,Brown-Shaffer,Healthcare,ML Engineer,azure;hugging face;c++;power bi,Mid,Full-time,"East Kimberlystad, LK",44006-88400,2024-04-14,Mid,fastapi;bigquery,44006.0,88400.0,66203.0,4,2024,4,2,534,1
1341,"Mcintyre, Bradley and Scott",Education,Quant Researcher,sql;fastapi;numpy;tensorflow;keras;reinforcement learning,Entry,Remote,"Lake Pamelafurt, BB",43780-84358,2024-01-15,Mid,tensorflow;mlflow,43780.0,84358.0,64069.0,6,2024,1,1,624,0
1342,Harris-Miller,Tech,Quant Researcher,scikit-learn;keras;pandas,Entry,Internship,"New Matthew, GM",61249-134740,2024-01-20,Large,pytorch;bigquery,61249.0,134740.0,97994.5,3,2024,1,1,619,0
1343,Meadows PLC,Education,Data Analyst,fastapi;mlflow;excel;reinforcement learning;hugging face;pandas,Entry,Internship,"Hendrickstown, UG",149324-195524,2024-12-04,Large,bigquery;tensorflow,149324.0,195524.0,172424.0,6,2024,12,4,300,0
1344,"Crawford, Perry and Reynolds",E-commerce,Data Scientist,c++;scikit-learn;fastapi;gcp,Entry,Contract,"East Alexisbury, MC",143363-168572,2025-09-02,Startup,bigquery;fastapi,143363.0,168572.0,155967.5,4,2025,9,3,28,0
1345,Taylor PLC,Automotive,AI Researcher,python;keras;numpy;r;scikit-learn;pytorch,Senior,Internship,"Murrayton, ST",93073-108827,2023-12-01,Large,kdb+;scikit-learn,93073.0,108827.0,100950.0,6,2023,12,4,669,2
1346,"Herring, Smith and Fletcher",Healthcare,Quant Researcher,keras;c++;flask;python;gcp;numpy,Entry,Full-time,"Monroemouth, GQ",144902-243389,2025-05-20,Large,pytorch;fastapi,144902.0,243389.0,194145.5,6,2025,5,2,133,0
1347,Howard-Johnson,Automotive,AI Product Manager,keras;tensorflow;excel;cuda;pytorch,Mid,Contract,"Westville, ZA",73201-96873,2025-01-21,Mid,mlflow,73201.0,96873.0,85037.0,5,2025,1,1,252,1
1348,Kidd PLC,Tech,AI Product Manager,tensorflow;flask;gcp;pandas,Entry,Contract,"Madisonstad, BT",53695-121552,2024-02-01,Large,langchain;bigquery;mlflow,53695.0,121552.0,87623.5,4,2024,2,1,607,0
1349,Mccoy Inc,Retail,ML Engineer,aws;fastapi;keras,Mid,Contract,"North Donnaside, FM",42104-140917,2025-08-29,Mid,tensorflow;mlflow,42104.0,140917.0,91510.5,3,2025,8,3,32,1
1350,"Riddle, Costa and Morris",E-commerce,ML Engineer,reinforcement learning;excel;langchain;tensorflow;fastapi;r,Mid,Internship,"Leeton, ZA",146786-165131,2023-10-18,Large,tensorflow,146786.0,165131.0,155958.5,6,2023,10,4,713,1
1351,Allen-Middleton,E-commerce,AI Researcher,excel;fastapi;power bi;r,Senior,Contract,"North Shannon, QA",52261-62954,2025-07-30,Startup,langchain,52261.0,62954.0,57607.5,4,2025,7,3,62,2
1352,"Walker, Parks and Ray",Automotive,ML Engineer,gcp;hugging face;mlflow,Entry,Internship,"Sheltonburgh, DE",124350-175380,2024-01-30,Large,pytorch;scikit-learn;tensorflow,124350.0,175380.0,149865.0,3,2024,1,1,609,0
1353,"Lee, Roberts and Jones",Education,Computer Vision Engineer,azure;sql;aws,Entry,Internship,"West Nathan, AF",122574-158266,2025-03-06,Startup,mlflow,122574.0,158266.0,140420.0,3,2025,3,1,208,0
1354,"Cox, Jacobson and Gillespie",Education,Data Analyst,flask;fastapi;power bi;reinforcement learning;keras;sql,Entry,Full-time,"Delgadomouth, ID",50676-79231,2025-03-29,Mid,mlflow,50676.0,79231.0,64953.5,6,2025,3,1,185,0
1355,Stevenson-Flores,Retail,AI Product Manager,r;fastapi;power bi,Mid,Internship,"East Kelli, TZ",59596-145072,2024-07-06,Large,kdb+,59596.0,145072.0,102334.0,3,2024,7,3,451,1
1356,Fisher Inc,E-commerce,Quant Researcher,azure;scikit-learn;excel;flask;gcp;aws,Mid,Remote,"Copelandfort, WS",52352-106000,2024-11-12,Startup,pytorch,52352.0,106000.0,79176.0,6,2024,11,4,322,1
1357,Santos and Sons,Automotive,AI Researcher,azure;gcp;hugging face;r;scikit-learn,Senior,Contract,"Desireestad, MG",44992-67962,2024-05-20,Startup,langchain;tensorflow,44992.0,67962.0,56477.0,5,2024,5,2,498,2
1358,Washington Group,Healthcare,AI Product Manager,c++;aws;sql,Mid,Remote,"Jasonstad, RW",76958-104030,2024-10-17,Startup,langchain;scikit-learn;mlflow,76958.0,104030.0,90494.0,3,2024,10,4,348,1
1359,Hoffman LLC,Automotive,Data Analyst,sql;scikit-learn;tensorflow;langchain;r;power bi,Mid,Full-time,"West Sarahborough, KG",113006-141758,2024-02-03,Startup,mlflow;tensorflow;scikit-learn,113006.0,141758.0,127382.0,6,2024,2,1,605,1
1360,Suarez LLC,Education,AI Product Manager,c++;langchain;numpy;azure;mlflow,Entry,Internship,"Hodgesborough, ER",110023-151959,2023-12-28,Large,kdb+,110023.0,151959.0,130991.0,5,2023,12,4,642,0
1361,Green Ltd,Finance,Computer Vision Engineer,keras;scikit-learn;pandas;python;fastapi,Senior,Internship,"Gordontown, CA",139711-223197,2024-01-01,Startup,mlflow;langchain;fastapi,139711.0,223197.0,181454.0,5,2024,1,1,638,2
1362,Fischer-Guzman,Tech,Computer Vision Engineer,pytorch;python;flask,Mid,Internship,"North James, UA",101687-193715,2023-09-26,Large,tensorflow;kdb+,101687.0,193715.0,147701.0,3,2023,9,3,735,1
1363,Powell-Hall,E-commerce,Computer Vision Engineer,aws;r;fastapi,Senior,Remote,"Ortizside, PK",148358-235635,2023-11-16,Startup,mlflow;langchain,148358.0,235635.0,191996.5,3,2023,11,4,684,2
1364,Price-Johnson,E-commerce,ML Engineer,aws;pytorch;scikit-learn,Senior,Remote,"Leestad, DE",112045-176528,2024-04-26,Startup,scikit-learn,112045.0,176528.0,144286.5,3,2024,4,2,522,2
1365,"Boyle, Griffin and Mitchell",E-commerce,AI Researcher,power bi;tensorflow;azure;pytorch;numpy,Senior,Full-time,"Michaelport, GW",89570-149201,2024-03-03,Startup,tensorflow,89570.0,149201.0,119385.5,5,2024,3,1,576,2
1366,"Gould, Owen and Hahn",Finance,Data Scientist,fastapi;aws;python,Entry,Full-time,"South Steven, NE",47542-119102,2025-02-12,Startup,mlflow;fastapi;bigquery,47542.0,119102.0,83322.0,3,2025,2,1,230,0
1367,Fox Inc,Retail,Computer Vision Engineer,flask;pandas;sql;pytorch,Mid,Remote,"Wheelerborough, VC",71640-85301,2025-08-13,Large,fastapi;pytorch,71640.0,85301.0,78470.5,4,2025,8,3,48,1
1368,"Martin, Morrison and Woods",Healthcare,AI Researcher,pandas;pytorch;power bi;fastapi;tensorflow,Mid,Contract,"South Veronicaberg, AD",107629-145979,2024-05-24,Large,pytorch;fastapi;langchain,107629.0,145979.0,126804.0,5,2024,5,2,494,1
1369,"Thornton, Johnson and Coleman",Education,Quant Researcher,power bi;c++;numpy,Senior,Full-time,"Daltontown, GD",97661-179130,2024-02-26,Mid,langchain;scikit-learn;pytorch,97661.0,179130.0,138395.5,3,2024,2,1,582,2
1370,Nelson PLC,E-commerce,Quant Researcher,pytorch;pandas;tensorflow;azure;numpy,Entry,Remote,"North Linda, BG",72703-140316,2023-09-22,Mid,kdb+;scikit-learn,72703.0,140316.0,106509.5,5,2023,9,3,739,0
1371,"Peters, Martin and Gonzalez",Finance,Data Scientist,pytorch;excel;scikit-learn;mlflow,Mid,Internship,"South Jeremyborough, MM",120028-152472,2024-05-01,Mid,mlflow;tensorflow,120028.0,152472.0,136250.0,4,2024,5,2,517,1
1372,Holmes-Palmer,Education,Data Analyst,numpy;excel;langchain;pytorch;aws;power bi,Mid,Full-time,"West Melanie, SG",94017-182469,2024-10-26,Large,mlflow;tensorflow,94017.0,182469.0,138243.0,6,2024,10,4,339,1
1373,"Bass, Carpenter and Bishop",E-commerce,Computer Vision Engineer,azure;tensorflow;excel,Senior,Contract,"West Rebeccachester, BE",117882-213004,2024-03-09,Startup,scikit-learn,117882.0,213004.0,165443.0,3,2024,3,1,570,2
1374,Robinson Inc,Education,AI Product Manager,excel;mlflow;numpy,Senior,Remote,"East Laurie, GH",54113-93140,2025-08-17,Large,langchain,54113.0,93140.0,73626.5,3,2025,8,3,44,2
1375,Moore-Ross,Automotive,NLP Engineer,aws;mlflow;reinforcement learning;fastapi;python,Entry,Remote,"Waltersfurt, KZ",115738-195091,2024-03-05,Mid,pytorch;mlflow;kdb+,115738.0,195091.0,155414.5,5,2024,3,1,574,0
1376,Hernandez-Schneider,Education,AI Product Manager,python;mlflow;azure;reinforcement learning,Entry,Internship,"South Ravenfurt, TW",72794-126656,2024-07-26,Large,fastapi;scikit-learn,72794.0,126656.0,99725.0,4,2024,7,3,431,0
1377,Singleton-Morris,Automotive,AI Product Manager,aws;numpy;cuda;scikit-learn,Entry,Full-time,"East Alyssahaven, ML",97964-155467,2025-07-13,Mid,pytorch;bigquery,97964.0,155467.0,126715.5,4,2025,7,3,79,0
1378,"Smith, Barnett and Robles",Automotive,AI Product Manager,azure;r;mlflow;python;aws,Entry,Full-time,"Martinezburgh, IN",65913-127356,2024-05-25,Mid,langchain;bigquery,65913.0,127356.0,96634.5,5,2024,5,2,493,0
1379,"Anderson, Perez and Harrison",Healthcare,Quant Researcher,gcp;hugging face;python,Mid,Remote,"East Daniel, JM",88549-108694,2024-07-24,Large,pytorch,88549.0,108694.0,98621.5,3,2024,7,3,433,1
1380,Woodard-Jones,Finance,ML Engineer,hugging face;pytorch;sql;fastapi,Mid,Internship,"East Michael, CI",134773-213155,2025-05-20,Mid,scikit-learn,134773.0,213155.0,173964.0,4,2025,5,2,133,1
1381,"Taylor, Randolph and Robinson",Finance,Computer Vision Engineer,cuda;mlflow;flask;python;scikit-learn;pytorch,Mid,Contract,"Derekton, AL",54397-133038,2025-06-24,Large,tensorflow;pytorch,54397.0,133038.0,93717.5,6,2025,6,2,98,1
1382,"Scott, Nguyen and Gomez",E-commerce,Data Scientist,keras;langchain;fastapi,Senior,Contract,"West Austinbury, SC",106470-120224,2025-09-19,Startup,fastapi;bigquery;tensorflow,106470.0,120224.0,113347.0,3,2025,9,3,11,2
1383,"Stephens, Barnes and Howard",Education,AI Researcher,aws;langchain;python;pytorch;r,Mid,Full-time,"Lake Meganchester, CY",69114-96062,2024-10-27,Startup,scikit-learn;bigquery,69114.0,96062.0,82588.0,5,2024,10,4,338,1
1384,Young-Cook,Healthcare,Data Scientist,cuda;pandas;r;reinforcement learning;tensorflow;azure,Mid,Internship,"North Stephen, LV",132907-203452,2025-08-28,Large,tensorflow,132907.0,203452.0,168179.5,6,2025,8,3,33,1
1385,Perez-Mills,Finance,Data Analyst,numpy;mlflow;flask;keras;tensorflow;fastapi,Senior,Remote,"Vanessamouth, ID",46314-103590,2023-10-16,Startup,pytorch;mlflow;scikit-learn,46314.0,103590.0,74952.0,6,2023,10,4,715,2
1386,"Torres, Williams and Ramos",Automotive,ML Engineer,gcp;hugging face;keras,Entry,Internship,"New Stephanieside, LI",149066-207483,2025-08-29,Startup,bigquery;langchain;scikit-learn,149066.0,207483.0,178274.5,3,2025,8,3,32,0
1387,Mosley-Ferrell,Retail,Quant Researcher,reinforcement learning;c++;scikit-learn,Senior,Full-time,"Paulberg, NE",125945-180189,2025-01-27,Mid,fastapi,125945.0,180189.0,153067.0,3,2025,1,1,246,2
1388,Roman Inc,Retail,Computer Vision Engineer,aws;power bi;tensorflow;sql,Mid,Remote,"Lake Vanessashire, MW",119221-152590,2024-01-23,Mid,langchain;kdb+;pytorch,119221.0,152590.0,135905.5,4,2024,1,1,616,1
